County,State,FIPS County Code,Rate,Year
"Livingston, MI",MI,26093,67.2,2014
"Luce, MI",MI,26095,161.7,2014
"Mackinac, MI",MI,26097,82.6,2014
"Macomb, MI",MI,26099,107.8,2014
"Manistee, MI",MI,26101,118,2014
"Marquette, MI",MI,26103,93.1,2014
"Mason, MI",MI,26105,142.4,2014
"Mecosta, MI",MI,26107,104.6,2014
"Menominee, MI",MI,26109,67.7,2014
"Midland, MI",MI,26111,92.1,2014
"Missaukee, MI",MI,26113,33.5,2014
"Monroe, MI",MI,26115,107.6,2014
"Montcalm, MI",MI,26117,135.7,2014
"Montmorency, MI",MI,26119,74.5,2014
"Muskegon, MI",MI,26121,151.3,2014
"Newaygo, MI",MI,26123,131.3,2014
"Oakland, MI",MI,26125,81.6,2014
"Oceana, MI",MI,26127,73.8,2014
"Ogemaw, MI",MI,26129,188,2014
"Ontonagon, MI",MI,26131,37.8,2014
"Osceola, MI",MI,26133,104.8,2014
"Oscoda, MI",MI,26135,143.8,2014
"Otsego, MI",MI,26137,174,2014
"Ottawa, MI",MI,26139,67.5,2014
"Presque Isle, MI",MI,26141,53.7,2014
"Roscommon, MI",MI,26143,208.7,2014
"Saginaw, MI",MI,26145,110,2014
"St. Clair, MI",MI,26147,117.5,2014
"St. Joseph, MI",MI,26149,129.4,2014
"Sanilac, MI",MI,26151,58.3,2014
"Schoolcraft, MI",MI,26153,118.4,2014
"Shiawassee, MI",MI,26155,105.3,2014
"Tuscola, MI",MI,26157,90.9,2014
"Van Buren, MI",MI,26159,120.6,2014
"Washtenaw, MI",MI,26161,55.5,2014
"Wayne, MI",MI,26163,101.7,2014
"Wexford, MI",MI,26165,176.2,2014
"Aitkin, MN",MN,27001,107.2,2014
"Anoka, MN",MN,27003,61.6,2014
"Becker, MN",MN,27005,59.4,2014
"Beltrami, MN",MN,27007,67,2014
"Benton, MN",MN,27009,47.4,2014
"Big Stone, MN",MN,27011,107.9,2014
"Blue Earth, MN",MN,27013,72.7,2014
"Brown, MN",MN,27015,72.5,2014
"Carlton, MN",MN,27017,99.1,2014
"Carver, MN",MN,27019,46.8,2014
"Cass, MN",MN,27021,42.2,2014
"Chippewa, MN",MN,27023,68.3,2014
"Chisago, MN",MN,27025,39.9,2014
"Clay, MN",MN,27027,66.9,2014
"Clearwater, MN",MN,27029,80.7,2014
"Cook, MN",MN,27031,1.4,2014
"Cottonwood, MN",MN,27033,63.1,2014
"Crow Wing, MN",MN,27035,76.8,2014
"Dakota, MN",MN,27037,59.3,2014
"Dodge, MN",MN,27039,20.2,2014
"Douglas, MN",MN,27041,109.1,2014
"Faribault, MN",MN,27043,59,2014
"Fillmore, MN",MN,27045,31.9,2014
"Freeborn, MN",MN,27047,45.5,2014
"Goodhue, MN",MN,27049,57.5,2014
"Grant, MN",MN,27051,44.8,2014
"Hennepin, MN",MN,27053,47.8,2014
"Houston, MN",MN,27055,26.6,2014
"Hubbard, MN",MN,27057,74.2,2014
"Isanti, MN",MN,27059,58.7,2014
"Itasca, MN",MN,27061,97.9,2014
"Jackson, MN",MN,27063,31.1,2014
"Kanabec, MN",MN,27065,87.4,2014
"Kandiyohi, MN",MN,27067,68.3,2014
"Kittson, MN",MN,27069,41.7,2014
"Koochiching, MN",MN,27071,78.8,2014
"Lac qui Parle, MN",MN,27073,57,2014
"Lake, MN",MN,27075,28.8,2014
"Lake of the Woods, MN",MN,27077,77.2,2014
"Le Sueur, MN",MN,27079,29.2,2014
"Lincoln, MN",MN,27081,63.8,2014
"Lyon, MN",MN,27083,54.8,2014
"McLeod, MN",MN,27085,77,2014
"Mahnomen, MN",MN,27087,57.3,2014
"Marshall, MN",MN,27089,27,2014
"Martin, MN",MN,27091,91.5,2014
"Meeker, MN",MN,27093,39.5,2014
"Mille Lacs, MN",MN,27095,89.5,2014
"Morrison, MN",MN,27097,77.8,2014
"Mower, MN",MN,27099,49.2,2014
"Murray, MN",MN,27101,36.8,2014
"Nicollet, MN",MN,27103,28.3,2014
"Nobles, MN",MN,27105,58.4,2014
"Norman, MN",MN,27107,41.9,2014
"Olmsted, MN",MN,27109,36.5,2014
"Otter Tail, MN",MN,27111,66.6,2014
"Pennington, MN",MN,27113,95.6,2014
"Pine, MN",MN,27115,61.9,2014
"Pipestone, MN",MN,27117,80.2,2014
"Polk, MN",MN,27119,78.8,2014
"Pope, MN",MN,27121,68.7,2014
"Ramsey, MN",MN,27123,48.9,2014
"Red Lake, MN",MN,27125,36.8,2014
"Redwood, MN",MN,27127,60.5,2014
"Renville, MN",MN,27129,33,2014
"Rice, MN",MN,27131,62,2014
"Rock, MN",MN,27133,55.7,2014
"Roseau, MN",MN,27135,66.8,2014
"St. Louis, MN",MN,27137,80.6,2014
"Scott, MN",MN,27139,42.7,2014
"Sherburne, MN",MN,27141,52.8,2014
"Sibley, MN",MN,27143,29.6,2014
"Stearns, MN",MN,27145,67.4,2014
"Steele, MN",MN,27147,59.1,2014
"Stevens, MN",MN,27149,55.8,2014
"Swift, MN",MN,27151,57.6,2014
"Todd, MN",MN,27153,29.4,2014
"Traverse, MN",MN,27155,110.3,2014
"Wabasha, MN",MN,27157,9.8,2014
"Wadena, MN",MN,27159,174.6,2014
"Waseca, MN",MN,27161,49.1,2014
"Washington, MN",MN,27163,60.7,2014
"Watonwan, MN",MN,27165,49.3,2014
"Wilkin, MN",MN,27167,81.9,2014
"Winona, MN",MN,27169,60.9,2014
"Wright, MN",MN,27171,61.9,2014
"Yellow Medicine, MN",MN,27173,38.8,2014
"Adair, MO",MO,29001,158.9,2014
"Andrew, MO",MO,29003,2.2,2014
"Atchison, MO",MO,29005,54.9,2014
"Audrain, MO",MO,29007,76,2014
"Barry, MO",MO,29009,134,2014
"Barton, MO",MO,29011,66.4,2014
"Bates, MO",MO,29013,57.8,2014
"Benton, MO",MO,29015,106.6,2014
"Bollinger, MO",MO,29017,70.2,2014
"Boone, MO",MO,29019,53.8,2014
"Buchanan, MO",MO,29021,127.6,2014
"Butler, MO",MO,29023,216.1,2014
"Caldwell, MO",MO,29025,2.8,2014
"Callaway, MO",MO,29027,41.3,2014
"Camden, MO",MO,29029,134.7,2014
"Cape Girardeau, MO",MO,29031,128.3,2014
"Carroll, MO",MO,29033,76.5,2014
"Carter, MO",MO,29035,1.9,2014
"Cass, MO",MO,29037,117.9,2014
"Cedar, MO",MO,29039,19.7,2014
"Chariton, MO",MO,29041,29,2014
"Christian, MO",MO,29043,90.9,2014
"Clark, MO",MO,29045,4.8,2014
"Clay, MO",MO,29047,101.2,2014
"Clinton, MO",MO,29049,63.8,2014
"Cole, MO",MO,29051,122.9,2014
"Cooper, MO",MO,29053,45.9,2014
"Crawford, MO",MO,29055,65.2,2014
"Dade, MO",MO,29057,51.5,2014
"Dallas, MO",MO,29059,42.4,2014
"Daviess, MO",MO,29061,36.8,2014
"DeKalb, MO",MO,29063,–,2014
"Dent, MO",MO,29065,121.4,2014
"Douglas, MO",MO,29067,99.4,2014
"Dunklin, MO",MO,29069,201.8,2014
"Franklin, MO",MO,29071,115.2,2014
"Gasconade, MO",MO,29073,39.7,2014
"Gentry, MO",MO,29075,46,2014
"Greene, MO",MO,29077,127,2014
"Grundy, MO",MO,29079,149.2,2014
"Harrison, MO",MO,29081,132.7,2014
"Henry, MO",MO,29083,166.1,2014
"Hickory, MO",MO,29085,9.5,2014
"Holt, MO",MO,29087,–,2014
"Howard, MO",MO,29089,4.3,2014
"Howell, MO",MO,29091,192.7,2014
"Iron, MO",MO,29093,142.8,2014
"Jackson, MO",MO,29095,88.3,2014
"Jasper, MO",MO,29097,169.3,2014
"Jefferson, MO",MO,29099,90.7,2014
"Johnson, MO",MO,29101,57.8,2014
"Knox, MO",MO,29103,2,2014
"Laclede, MO",MO,29105,127.8,2014
"Lafayette, MO",MO,29107,61.1,2014
"Lawrence, MO",MO,29109,57.9,2014
"Lewis, MO",MO,29111,2.9,2014
"Lincoln, MO",MO,29113,86.2,2014
"Linn, MO",MO,29115,57.1,2014
"Livingston, MO",MO,29117,149.2,2014
"McDonald, MO",MO,29119,45.9,2014
"Macon, MO",MO,29121,77.7,2014
"Madison, MO",MO,29123,156.5,2014
"Maries, MO",MO,29125,4.5,2014
"Marion, MO",MO,29127,128,2014
"Mercer, MO",MO,29129,74.3,2014
"Miller, MO",MO,29131,73.6,2014
"Mississippi, MO",MO,29133,77,2014
"Moniteau, MO",MO,29135,2.5,2014
"Monroe, MO",MO,29137,3.1,2014
"Montgomery, MO",MO,29139,72.2,2014
"Morgan, MO",MO,29141,38.6,2014
"New Madrid, MO",MO,29143,64.4,2014
"Newton, MO",MO,29145,58.5,2014
"Nodaway, MO",MO,29147,84.8,2014
"Oregon, MO",MO,29149,61.4,2014
"Osage, MO",MO,29151,28.1,2014
"Ozark, MO",MO,29153,57.9,2014
"Pemiscot, MO",MO,29155,142.2,2014
"Perry, MO",MO,29157,68,2014
"Pettis, MO",MO,29159,96.4,2014
"Phelps, MO",MO,29161,139,2014
"Pike, MO",MO,29163,70.1,2014
"Platte, MO",MO,29165,78.9,2014
"Polk, MO",MO,29167,118.7,2014
"Pulaski, MO",MO,29169,54.1,2014
"Putnam, MO",MO,29171,2.6,2014
"Ralls, MO",MO,29173,–,2014
"Randolph, MO",MO,29175,116.8,2014
"Ray, MO",MO,29177,79.1,2014
"Reynolds, MO",MO,29179,3.3,2014
"Ripley, MO",MO,29181,197.2,2014
"St. Charles, MO",MO,29183,81.2,2014
"St. Clair, MO",MO,29185,4.3,2014
"Ste. Genevieve, MO",MO,29186,37.5,2014
"St. Francois, MO",MO,29187,197.9,2014
"St. Louis, MO",MO,29189,75.3,2014
"Saline, MO",MO,29195,69.3,2014
"Schuyler, MO",MO,29197,–,2014
"Scotland, MO",MO,29199,4.8,2014
"Scott, MO",MO,29201,137.6,2014
"Shannon, MO",MO,29203,2,2014
"Shelby, MO",MO,29205,40.1,2014
"Stoddard, MO",MO,29207,125.7,2014
"Stone, MO",MO,29209,86.1,2014
"Sullivan, MO",MO,29211,2,2014
"Taney, MO",MO,29213,132,2014
"Texas, MO",MO,29215,75.9,2014
"Vernon, MO",MO,29217,111,2014
"Warren, MO",MO,29219,74.4,2014
"Washington, MO",MO,29221,52.7,2014
"Wayne, MO",MO,29223,33.2,2014
"Webster, MO",MO,29225,114.8,2014
"Worth, MO",MO,29227,4.2,2014
"Wright, MO",MO,29229,143.6,2014
"St. Louis City, MO",MO,29510,60.8,2014
"Adams, MS",MS,28001,178.7,2014
"Alcorn, MS",MS,28003,205.7,2014
"Amite, MS",MS,28005,52.2,2014
"Attala, MS",MS,28007,119.8,2014
"Benton, MS",MS,28009,73.8,2014
"Bolivar, MS",MS,28011,92.6,2014
"Calhoun, MS",MS,28013,84.8,2014
"Carroll, MS",MS,28015,1.2,2014
"Chickasaw, MS",MS,28017,125.7,2014
"Choctaw, MS",MS,28019,91.6,2014
"Claiborne, MS",MS,28021,90,2014
"Clarke, MS",MS,28023,138.5,2014
"Clay, MS",MS,28025,119.8,2014
"Coahoma, MS",MS,28027,108.6,2014
"Copiah, MS",MS,28029,108.7,2014
"Covington, MS",MS,28031,103.6,2014
"DeSoto, MS",MS,28033,109.4,2014
"Forrest, MS",MS,28035,240.3,2014
"Franklin, MS",MS,28037,87.4,2014
"George, MS",MS,28039,179.7,2014
"Greene, MS",MS,28041,56.3,2014
"Grenada, MS",MS,28043,147.5,2014
"Hancock, MS",MS,28045,99.1,2014
"Harrison, MS",MS,28047,141,2014
"Hinds, MS",MS,28049,78,2014
"Holmes, MS",MS,28051,65.8,2014
"Humphreys, MS",MS,28053,59.1,2014
"Issaquena, MS",MS,28055,–,2014
"Itawamba, MS",MS,28057,130.8,2014
"Jackson, MS",MS,28059,124.8,2014
"Jasper, MS",MS,28061,43.1,2014
"Jefferson, MS",MS,28063,0.6,2014
"Jefferson Davis, MS",MS,28065,127.9,2014
"Jones, MS",MS,28067,171.9,2014
"Kemper, MS",MS,28069,57.6,2014
"Lafayette, MS",MS,28071,77.6,2014
"Lamar, MS",MS,28073,43.5,2014
"Lauderdale, MS",MS,28075,170.1,2014
"Lawrence, MS",MS,28077,136.2,2014
"Leake, MS",MS,28079,91.5,2014
"Lee, MS",MS,28081,128.7,2014
"Leflore, MS",MS,28083,118.8,2014
"Lincoln, MS",MS,28085,133.5,2014
"Lowndes, MS",MS,28087,130.5,2014
"Madison, MS",MS,28089,72.8,2014
"Marion, MS",MS,28091,217.9,2014
"Marshall, MS",MS,28093,53.1,2014
"Monroe, MS",MS,28095,113.1,2014
"Montgomery, MS",MS,28097,102.9,2014
"Neshoba, MS",MS,28099,187,2014
"Newton, MS",MS,28101,73.2,2014
"Noxubee, MS",MS,28103,99.2,2014
"Oktibbeha, MS",MS,28105,78.8,2014
"Panola, MS",MS,28107,110.4,2014
"Pearl River, MS",MS,28109,153.4,2014
"Perry, MS",MS,28111,96.8,2014
"Pike, MS",MS,28113,185.3,2014
"Pontotoc, MS",MS,28115,108.7,2014
"Prentiss, MS",MS,28117,128.8,2014
"Quitman, MS",MS,28119,70.8,2014
"Rankin, MS",MS,28121,105.8,2014
"Scott, MS",MS,28123,103.8,2014
"Sharkey, MS",MS,28125,132.5,2014
"Simpson, MS",MS,28127,125.4,2014
"Smith, MS",MS,28129,48.6,2014
"Stone, MS",MS,28131,179.4,2014
"Sunflower, MS",MS,28133,54.3,2014
"Tallahatchie, MS",MS,28135,11.1,2014
"Tate, MS",MS,28137,143.3,2014
"Tippah, MS",MS,28139,121.9,2014
"Tishomingo, MS",MS,28141,161.9,2014
"Tunica, MS",MS,28143,1.6,2014
"Union, MS",MS,28145,132.3,2014
"Walthall, MS",MS,28147,70.9,2014
"Warren, MS",MS,28149,120.7,2014
"Washington, MS",MS,28151,110.1,2014
"Wayne, MS",MS,28153,144.7,2014
"Webster, MS",MS,28155,137.3,2014
"Wilkinson, MS",MS,28157,116.9,2014
"Winston, MS",MS,28159,130,2014
"Yalobusha, MS",MS,28161,59.9,2014
"Yazoo, MS",MS,28163,65.9,2014
"Beaverhead, MT",MT,30001,92,2014
"Big Horn, MT",MT,30003,2.1,2014
"Blaine, MT",MT,30005,47.5,2014
"Broadwater, MT",MT,30007,1.7,2014
"Carbon, MT",MT,30009,0.9,2014
"Carter, MT",MT,30011,–,2014
"Cascade, MT",MT,30013,113.9,2014
"Chouteau, MT",MT,30015,42.1,2014
"Custer, MT",MT,30017,126.7,2014
"Daniels, MT",MT,30019,8.9,2014
"Dawson, MT",MT,30021,94.3,2014
"Deer Lodge, MT",MT,30023,96.3,2014
"Fallon, MT",MT,30025,5.2,2014
"Fergus, MT",MT,30027,90.6,2014
"Flathead, MT",MT,30029,103.8,2014
"Gallatin, MT",MT,30031,56.6,2014
"Garfield, MT",MT,30033,–,2014
"Glacier, MT",MT,30035,49.6,2014
"Golden Valley, MT",MT,30037,–,2014
"Granite, MT",MT,30039,–,2014
"Hill, MT",MT,30041,79.5,2014
"Jefferson, MT",MT,30043,16.3,2014
"Judith Basin, MT",MT,30045,–,2014
"Lake, MT",MT,30047,75.8,2014
"Lewis and Clark, MT",MT,30049,84.5,2014
"Liberty, MT",MT,30051,35.1,2014
"Lincoln, MT",MT,30053,113.3,2014
"McCone, MT",MT,30055,–,2014
"Madison, MT",MT,30057,16,2014
"Meagher, MT",MT,30059,62.7,2014
"Mineral, MT",MT,30061,72,2014
"Missoula, MT",MT,30063,85.3,2014
"Musselshell, MT",MT,30065,–,2014
"Park, MT",MT,30067,48.4,2014
"Petroleum, MT",MT,30069,–,2014
"Phillips, MT",MT,30071,79.8,2014
"Pondera, MT",MT,30073,6.4,2014
"Powder River, MT",MT,30075,58.2,2014
"Powell, MT",MT,30077,85.4,2014
"Prairie, MT",MT,30079,–,2014
"Ravalli, MT",MT,30081,88.4,2014
"Richland, MT",MT,30083,68.4,2014
"Roosevelt, MT",MT,30085,27.7,2014
"Rosebud, MT",MT,30087,40.8,2014
"Sanders, MT",MT,30089,94.2,2014
"Sheridan, MT",MT,30091,–,2014
"Silver Bow, MT",MT,30093,112.7,2014
"Stillwater, MT",MT,30095,2.5,2014
"Sweet Grass, MT",MT,30097,3.1,2014
"Teton, MT",MT,30099,88.7,2014
"Toole, MT",MT,30101,57.9,2014
"Treasure, MT",MT,30103,–,2014
"Valley, MT",MT,30105,52.7,2014
"Wheatland, MT",MT,30107,0.6,2014
"Wibaux, MT",MT,30109,–,2014
"Yellowstone, MT",MT,30111,101.7,2014
"Alamance, NC",NC,37001,96,2014
"Alexander, NC",NC,37003,33.6,2014
"Alleghany, NC",NC,37005,103.2,2014
"Anson, NC",NC,37007,91.3,2014
"Ashe, NC",NC,37009,110.3,2014
"Avery, NC",NC,37011,95.1,2014
"Beaufort, NC",NC,37013,141.3,2014
"Bertie, NC",NC,37015,65,2014
"Bladen, NC",NC,37017,114.8,2014
"Brunswick, NC",NC,37019,123.7,2014
"Buncombe, NC",NC,37021,95.6,2014
"Burke, NC",NC,37023,159.3,2014
"Cabarrus, NC",NC,37025,110.3,2014
"Caldwell, NC",NC,37027,148.9,2014
"Camden, NC",NC,37029,–,2014
"Carteret, NC",NC,37031,119.1,2014
"Caswell, NC",NC,37033,15.2,2014
"Catawba, NC",NC,37035,142.6,2014
"Chatham, NC",NC,37037,47.9,2014
"Cherokee, NC",NC,37039,125.8,2014
"Chowan, NC",NC,37041,113.1,2014
"Clay, NC",NC,37043,133.9,2014
"Cleveland, NC",NC,37045,148.5,2014
"Columbus, NC",NC,37047,198,2014
"Craven, NC",NC,37049,129,2014
"Cumberland, NC",NC,37051,96.5,2014
"Currituck, NC",NC,37053,21.3,2014
"Dare, NC",NC,37055,132.3,2014
"Davidson, NC",NC,37057,84.5,2014
"Davie, NC",NC,37059,120.9,2014
"Duplin, NC",NC,37061,90.9,2014
"Durham, NC",NC,37063,57.8,2014
"Edgecombe, NC",NC,37065,55.5,2014
"Forsyth, NC",NC,37067,92.6,2014
"Franklin, NC",NC,37069,67.5,2014
"Gaston, NC",NC,37071,138.1,2014
"Gates, NC",NC,37073,3,2014
"Graham, NC",NC,37075,111.2,2014
"Granville, NC",NC,37077,87.6,2014
"Greene, NC",NC,37079,34,2014
"Guilford, NC",NC,37081,88.9,2014
"Halifax, NC",NC,37083,128,2014
"Harnett, NC",NC,37085,93.7,2014
"Haywood, NC",NC,37087,111.6,2014
"Henderson, NC",NC,37089,94,2014
"Hertford, NC",NC,37091,139.6,2014
"Hoke, NC",NC,37093,66.5,2014
"Hyde, NC",NC,37095,52.7,2014
"Iredell, NC",NC,37097,116.4,2014
"Jackson, NC",NC,37099,109.9,2014
"Johnston, NC",NC,37101,74.8,2014
"Jones, NC",NC,37103,5.3,2014
"Lee, NC",NC,37105,130.6,2014
"Lenoir, NC",NC,37107,91.8,2014
"Lincoln, NC",NC,37109,130.6,2014
"McDowell, NC",NC,37111,97.6,2014
"Macon, NC",NC,37113,107.1,2014
"Madison, NC",NC,37115,63.3,2014
"Martin, NC",NC,37117,93.5,2014
"Mecklenburg, NC",NC,37119,63.7,2014
"Mitchell, NC",NC,37121,167,2014
"Montgomery, NC",NC,37123,74.9,2014
"Moore, NC",NC,37125,135.7,2014
"Nash, NC",NC,37127,114.9,2014
"New Hanover, NC",NC,37129,119.1,2014
"Northampton, NC",NC,37131,1.6,2014
"Onslow, NC",NC,37133,86.1,2014
"Orange, NC",NC,37135,46.8,2014
"Pamlico, NC",NC,37137,74,2014
"Pasquotank, NC",NC,37139,141.5,2014
"Pender, NC",NC,37141,46.1,2014
"Perquimans, NC",NC,37143,40.2,2014
"Person, NC",NC,37145,112.2,2014
"Pitt, NC",NC,37147,94,2014
"Polk, NC",NC,37149,68.9,2014
"Randolph, NC",NC,37151,79.8,2014
"Richmond, NC",NC,37153,160.3,2014
"Robeson, NC",NC,37155,141.1,2014
"Rockingham, NC",NC,37157,148.4,2014
"Rowan, NC",NC,37159,96.4,2014
"Rutherford, NC",NC,37161,106.4,2014
"Sampson, NC",NC,37163,95.4,2014
"Scotland, NC",NC,37165,225.1,2014
"Stanly, NC",NC,37167,139.1,2014
"Stokes, NC",NC,37169,91.2,2014
"Surry, NC",NC,37171,191.5,2014
"Swain, NC",NC,37173,104.8,2014
"Transylvania, NC",NC,37175,115.8,2014
"Tyrrell, NC",NC,37177,74.3,2014
"Union, NC",NC,37179,76.6,2014
"Vance, NC",NC,37181,146.4,2014
"Wake, NC",NC,37183,61.3,2014
"Warren, NC",NC,37185,31.6,2014
"Washington, NC",NC,37187,103.2,2014
"Watauga, NC",NC,37189,92.1,2014
"Wayne, NC",NC,37191,88.8,2014
"Wilkes, NC",NC,37193,100.2,2014
"Wilson, NC",NC,37195,105.7,2014
"Yadkin, NC",NC,37197,74.4,2014
"Yancey, NC",NC,37199,111.6,2014
"Adams, ND",ND,38001,148.5,2014
"Barnes, ND",ND,38003,76.7,2014
"Benson, ND",ND,38005,6.9,2014
"Billings, ND",ND,38007,–,2014
"Bottineau, ND",ND,38009,47.6,2014
"Bowman, ND",ND,38011,41.7,2014
"Burke, ND",ND,38013,–,2014
"Burleigh, ND",ND,38015,79.7,2014
"Cass, ND",ND,38017,42.7,2014
"Cavalier, ND",ND,38019,22.9,2014
"Dickey, ND",ND,38021,79.7,2014
"Divide, ND",ND,38023,1.9,2014
"Dunn, ND",ND,38025,26.7,2014
"Eddy, ND",ND,38027,108.1,2014
"Emmons, ND",ND,38029,69.1,2014
"Foster, ND",ND,38031,107.2,2014
"Golden Valley, ND",ND,38033,–,2014
"Grand Forks, ND",ND,38035,67.6,2014
"Grant, ND",ND,38037,0.6,2014
"Griggs, ND",ND,38039,–,2014
"Hettinger, ND",ND,38041,24.1,2014
"Kidder, ND",ND,38043,44.7,2014
"LaMoure, ND",ND,38045,39.7,2014
"Logan, ND",ND,38047,–,2014
"McHenry, ND",ND,38049,0.7,2014
"McIntosh, ND",ND,38051,52.6,2014
"McKenzie, ND",ND,38053,58.3,2014
"McLean, ND",ND,38055,50.9,2014
"Mercer, ND",ND,38057,73.6,2014
"Morton, ND",ND,38059,50,2014
"Mountrail, ND",ND,38061,14.8,2014
"Nelson, ND",ND,38063,35.8,2014
"Oliver, ND",ND,38065,–,2014
"Pembina, ND",ND,38067,69.5,2014
"Pierce, ND",ND,38069,55.4,2014
"Ramsey, ND",ND,38071,142.1,2014
"Ransom, ND",ND,38073,83.9,2014
"Renville, ND",ND,38075,20.7,2014
"Richland, ND",ND,38077,43.2,2014
"Rolette, ND",ND,38079,6.4,2014
"Sargent, ND",ND,38081,1.6,2014
"Sheridan, ND",ND,38083,–,2014
"Sioux, ND",ND,38085,–,2014
"Slope, ND",ND,38087,–,2014
"Stark, ND",ND,38089,81.2,2014
"Steele, ND",ND,38091,–,2014
"Stutsman, ND",ND,38093,89.7,2014
"Towner, ND",ND,38095,–,2014
"Traill, ND",ND,38097,18.3,2014
"Walsh, ND",ND,38099,61,2014
"Ward, ND",ND,38101,76.5,2014
"Wells, ND",ND,38103,3.5,2014
"Williams, ND",ND,38105,76.8,2014
"Adams, NE",NE,31001,83.7,2014
"Antelope, NE",NE,31003,59.5,2014
"Arthur, NE",NE,31005,–,2014
"Banner, NE",NE,31007,–,2014
"Blaine, NE",NE,31009,–,2014
"Boone, NE",NE,31011,4.9,2014
"Box Butte, NE",NE,31013,83.6,2014
"Boyd, NE",NE,31015,65.4,2014
"Brown, NE",NE,31017,64.3,2014
"Buffalo, NE",NE,31019,79.6,2014
"Burt, NE",NE,31021,54.9,2014
"Butler, NE",NE,31023,72.3,2014
"Cass, NE",NE,31025,25.3,2014
"Cedar, NE",NE,31027,37.8,2014
"Chase, NE",NE,31029,75.9,2014
"Cherry, NE",NE,31031,82.3,2014
"Cheyenne, NE",NE,31033,68.4,2014
"Clay, NE",NE,31035,1.4,2014
"Colfax, NE",NE,31037,1.4,2014
"Cuming, NE",NE,31039,29.6,2014
"Custer, NE",NE,31041,93.1,2014
"Dakota, NE",NE,31043,75.1,2014
"Dawes, NE",NE,31045,75.6,2014
"Dawson, NE",NE,31047,53.4,2014
"Deuel, NE",NE,31049,4.3,2014
"Dixon, NE",NE,31051,11.2,2014
"Dodge, NE",NE,31053,107.7,2014
"Douglas, NE",NE,31055,72.3,2014
"Dundy, NE",NE,31057,111.3,2014
"Fillmore, NE",NE,31059,2.5,2014
"Franklin, NE",NE,31061,3.6,2014
"Frontier, NE",NE,31063,–,2014
"Furnas, NE",NE,31065,2.1,2014
"Gage, NE",NE,31067,90.3,2014
"Garden, NE",NE,31069,104.1,2014
"Garfield, NE",NE,31071,7.3,2014
"Gosper, NE",NE,31073,–,2014
"Grant, NE",NE,31075,–,2014
"Greeley, NE",NE,31077,0.4,2014
"Hall, NE",NE,31079,89.1,2014
"Hamilton, NE",NE,31081,68.9,2014
"Harlan, NE",NE,31083,86.2,2014
"Hayes, NE",NE,31085,–,2014
"Hitchcock, NE",NE,31087,–,2014
"Holt, NE",NE,31089,78.2,2014
"Hooker, NE",NE,31091,–,2014
"Howard, NE",NE,31093,80.9,2014
"Jefferson, NE",NE,31095,135.5,2014
"Johnson, NE",NE,31097,51.4,2014
"Kearney, NE",NE,31099,69.9,2014
"Keith, NE",NE,31101,134.1,2014
"Keya Paha, NE",NE,31103,–,2014
"Kimball, NE",NE,31105,–,2014
"Knox, NE",NE,31107,32.2,2014
"Lancaster, NE",NE,31109,69,2014
"Lincoln, NE",NE,31111,107.8,2014
"Logan, NE",NE,31113,–,2014
"Loup, NE",NE,31115,–,2014
"McPherson, NE",NE,31117,–,2014
"Madison, NE",NE,31119,103.2,2014
"Merrick, NE",NE,31121,66.7,2014
"Morrill, NE",NE,31123,58,2014
"Nance, NE",NE,31125,21.7,2014
"Nemaha, NE",NE,31127,104.5,2014
"Nuckolls, NE",NE,31129,78,2014
"Otoe, NE",NE,31131,97.6,2014
"Pawnee, NE",NE,31133,84,2014
"Perkins, NE",NE,31135,64.5,2014
"Phelps, NE",NE,31137,113.8,2014
"Pierce, NE",NE,31139,29.9,2014
"Platte, NE",NE,31141,83.1,2014
"Polk, NE",NE,31143,34.2,2014
"Red Willow, NE",NE,31145,131.5,2014
"Richardson, NE",NE,31147,60.4,2014
"Rock, NE",NE,31149,–,2014
"Saline, NE",NE,31151,62.3,2014
"Sarpy, NE",NE,31153,59.2,2014
"Saunders, NE",NE,31155,48.4,2014
"Scotts Bluff, NE",NE,31157,110.5,2014
"Seward, NE",NE,31159,49.3,2014
"Sheridan, NE",NE,31161,0.7,2014
"Sherman, NE",NE,31163,2.7,2014
"Sioux, NE",NE,31165,–,2014
"Stanton, NE",NE,31167,–,2014
"Thayer, NE",NE,31169,4,2014
"Thomas, NE",NE,31171,–,2014
"Thurston, NE",NE,31173,28.2,2014
"Valley, NE",NE,31175,5.2,2014
"Washington, NE",NE,31177,64.4,2014
"Wayne, NE",NE,31179,56.6,2014
"Webster, NE",NE,31181,5.7,2014
"Wheeler, NE",NE,31183,–,2014
"York, NE",NE,31185,116.4,2014
"Belknap, NH",NH,33001,87,2014
"Carroll, NH",NH,33003,90,2014
"Cheshire, NH",NH,33005,79.2,2014
"Coos, NH",NH,33007,93.9,2014
"Grafton, NH",NH,33009,87.1,2014
"Hillsborough, NH",NH,33011,70.1,2014
"Merrimack, NH",NH,33013,90.4,2014
"Rockingham, NH",NH,33015,76,2014
"Strafford, NH",NH,33017,95,2014
"Sullivan, NH",NH,33019,66.5,2014
"Atlantic, NJ",NJ,34001,84.7,2014
"Bergen, NJ",NJ,34003,44.4,2014
"Burlington, NJ",NJ,34005,73.9,2014
"Camden, NJ",NJ,34007,90.8,2014
"Cape May, NJ",NJ,34009,96.8,2014
"Cumberland, NJ",NJ,34011,98,2014
"Essex, NJ",NJ,34013,43,2014
"Gloucester, NJ",NJ,34015,85.8,2014
