,NewCommitMoYr,GenderID,MostSeriousOffenseID,CommittingCourtID,DrugUsageID,NewCommit_sum,MSO,Gender,Court,DrugUsage,Commit_Date,Year
28852,2013-09-01,12,12,94,1,1,Larceny/Fraud,Male,Roanoke County,Occasional Use,2013-09-01,2013
28853,2013-09-01,12,12,94,3,1,Larceny/Fraud,Male,Roanoke County,Heavy Use,2013-09-01,2013
28854,2013-09-01,12,12,94,9,2,Larceny/Fraud,Male,Roanoke County,Not Reported,2013-09-01,2013
28855,2013-09-01,12,12,95,9,2,Larceny/Fraud,Male,Roanoke City,Not Reported,2013-09-01,2013
28856,2013-09-01,12,12,96,3,1,Larceny/Fraud,Male,Rockbridge,Heavy Use,2013-09-01,2013
28857,2013-09-01,12,12,97,1,1,Larceny/Fraud,Male,Rockingham,Occasional Use,2013-09-01,2013
28858,2013-09-01,12,12,97,9,1,Larceny/Fraud,Male,Rockingham,Not Reported,2013-09-01,2013
28859,2013-09-01,12,12,98,5,1,Larceny/Fraud,Male,Russell,"Drugs Used, Extent Unknown",2013-09-01,2013
28860,2013-09-01,12,12,98,9,1,Larceny/Fraud,Male,Russell,Not Reported,2013-09-01,2013
28861,2013-09-01,12,12,101,5,1,Larceny/Fraud,Male,Shenandoah,"Drugs Used, Extent Unknown",2013-09-01,2013
28862,2013-09-01,12,12,101,9,1,Larceny/Fraud,Male,Shenandoah,Not Reported,2013-09-01,2013
28863,2013-09-01,12,12,103,5,1,Larceny/Fraud,Male,Southampton,"Drugs Used, Extent Unknown",2013-09-01,2013
28864,2013-09-01,12,12,104,1,1,Larceny/Fraud,Male,Spotsylvania,Occasional Use,2013-09-01,2013
28865,2013-09-01,12,12,105,1,2,Larceny/Fraud,Male,Stafford,Occasional Use,2013-09-01,2013
28866,2013-09-01,12,12,105,3,2,Larceny/Fraud,Male,Stafford,Heavy Use,2013-09-01,2013
28867,2013-09-01,12,12,105,9,4,Larceny/Fraud,Male,Stafford,Not Reported,2013-09-01,2013
28868,2013-09-01,12,12,106,9,1,Larceny/Fraud,Male,Staunton,Not Reported,2013-09-01,2013
28869,2013-09-01,12,12,107,3,2,Larceny/Fraud,Male,Suffolk,Heavy Use,2013-09-01,2013
28870,2013-09-01,12,12,107,4,1,Larceny/Fraud,Male,Suffolk,Therapeutic Community,2013-09-01,2013
28871,2013-09-01,12,12,107,9,1,Larceny/Fraud,Male,Suffolk,Not Reported,2013-09-01,2013
28872,2013-09-01,12,12,110,9,1,Larceny/Fraud,Male,Tazewell,Not Reported,2013-09-01,2013
28873,2013-09-01,12,12,111,0,1,Larceny/Fraud,Male,Virginia Beach,Drugs Not Used,2013-09-01,2013
28874,2013-09-01,12,12,111,1,2,Larceny/Fraud,Male,Virginia Beach,Occasional Use,2013-09-01,2013
28875,2013-09-01,12,12,111,3,5,Larceny/Fraud,Male,Virginia Beach,Heavy Use,2013-09-01,2013
28876,2013-09-01,12,12,111,9,5,Larceny/Fraud,Male,Virginia Beach,Not Reported,2013-09-01,2013
28877,2013-09-01,12,12,112,3,1,Larceny/Fraud,Male,Warren,Heavy Use,2013-09-01,2013
28878,2013-09-01,12,12,113,9,2,Larceny/Fraud,Male,Washington,Not Reported,2013-09-01,2013
28879,2013-09-01,12,12,115,9,1,Larceny/Fraud,Male,Westmoreland,Not Reported,2013-09-01,2013
28880,2013-09-01,12,12,117,2,1,Larceny/Fraud,Male,Wise,Moderate Use,2013-09-01,2013
28881,2013-09-01,12,12,117,5,2,Larceny/Fraud,Male,Wise,"Drugs Used, Extent Unknown",2013-09-01,2013
28882,2013-09-01,12,12,117,9,1,Larceny/Fraud,Male,Wise,Not Reported,2013-09-01,2013
28883,2013-09-01,12,12,118,9,1,Larceny/Fraud,Male,Wythe,Not Reported,2013-09-01,2013
28884,2013-09-01,12,12,119,2,1,Larceny/Fraud,Male,York,Moderate Use,2013-09-01,2013
28885,2013-09-01,12,12,119,9,1,Larceny/Fraud,Male,York,Not Reported,2013-09-01,2013
28886,2013-09-01,12,13,111,3,1,Conspiracy,Male,Virginia Beach,Heavy Use,2013-09-01,2013
28887,2013-09-01,12,14,4,9,1,Sex Offense,Male,Alleghany,Not Reported,2013-09-01,2013
28888,2013-09-01,12,14,33,9,1,Sex Offense,Male,Dickenson,Not Reported,2013-09-01,2013
28889,2013-09-01,12,14,38,9,1,Sex Offense,Male,Floyd,Not Reported,2013-09-01,2013
28890,2013-09-01,12,14,42,1,1,Sex Offense,Male,Fredericksburg,Occasional Use,2013-09-01,2013
28891,2013-09-01,12,14,44,9,1,Sex Offense,Male,Gloucester,Not Reported,2013-09-01,2013
28892,2013-09-01,12,14,46,9,1,Sex Offense,Male,Grayson,Not Reported,2013-09-01,2013
28893,2013-09-01,12,14,51,9,1,Sex Offense,Male,Hanover,Not Reported,2013-09-01,2013
28894,2013-09-01,12,14,52,9,1,Sex Offense,Male,Henrico,Not Reported,2013-09-01,2013
28895,2013-09-01,12,14,55,9,1,Sex Offense,Male,Hopewell,Not Reported,2013-09-01,2013
28896,2013-09-01,12,14,66,9,1,Sex Offense,Male,Madison,Not Reported,2013-09-01,2013
28897,2013-09-01,12,14,71,9,1,Sex Offense,Male,Montgomery,Not Reported,2013-09-01,2013
28898,2013-09-01,12,14,73,9,1,Sex Offense,Male,New Kent,Not Reported,2013-09-01,2013
28899,2013-09-01,12,14,75,9,2,Sex Offense,Male,Norfolk,Not Reported,2013-09-01,2013
28900,2013-09-01,12,14,84,5,1,Sex Offense,Male,Portsmouth,"Drugs Used, Extent Unknown",2013-09-01,2013
28901,2013-09-01,12,14,84,9,1,Sex Offense,Male,Portsmouth,Not Reported,2013-09-01,2013
28902,2013-09-01,12,14,88,5,1,Sex Offense,Male,Prince William,"Drugs Used, Extent Unknown",2013-09-01,2013
28903,2013-09-01,12,14,96,9,1,Sex Offense,Male,Rockbridge,Not Reported,2013-09-01,2013
28904,2013-09-01,12,14,97,9,1,Sex Offense,Male,Rockingham,Not Reported,2013-09-01,2013
28905,2013-09-01,12,14,104,9,1,Sex Offense,Male,Spotsylvania,Not Reported,2013-09-01,2013
28906,2013-09-01,12,14,111,9,1,Sex Offense,Male,Virginia Beach,Not Reported,2013-09-01,2013
28907,2013-09-01,12,15,25,2,1,DUI,Male,Chesapeake,Moderate Use,2013-09-01,2013
28908,2013-09-01,12,15,35,9,1,DUI,Male,Essex,Not Reported,2013-09-01,2013
28909,2013-09-01,12,15,36,3,1,DUI,Male,Fairfax,Heavy Use,2013-09-01,2013
28910,2013-09-01,12,15,36,5,1,DUI,Male,Fairfax,"Drugs Used, Extent Unknown",2013-09-01,2013
28911,2013-09-01,12,15,40,3,1,DUI,Male,Franklin County,Heavy Use,2013-09-01,2013
28912,2013-09-01,12,15,47,9,1,DUI,Male,Greene,Not Reported,2013-09-01,2013
28913,2013-09-01,12,15,51,9,1,DUI,Male,Hanover,Not Reported,2013-09-01,2013
28914,2013-09-01,12,15,52,9,2,DUI,Male,Henrico,Not Reported,2013-09-01,2013
28915,2013-09-01,12,15,63,3,1,DUI,Male,Louisa,Heavy Use,2013-09-01,2013
28916,2013-09-01,12,15,86,9,1,DUI,Male,Prince Edward,Not Reported,2013-09-01,2013
28917,2013-09-01,12,15,88,3,1,DUI,Male,Prince William,Heavy Use,2013-09-01,2013
28918,2013-09-01,12,15,88,9,3,DUI,Male,Prince William,Not Reported,2013-09-01,2013
28919,2013-09-01,12,15,105,2,1,DUI,Male,Stafford,Moderate Use,2013-09-01,2013
28920,2013-09-01,12,15,105,3,1,DUI,Male,Stafford,Heavy Use,2013-09-01,2013
28921,2013-09-01,12,15,107,3,1,DUI,Male,Suffolk,Heavy Use,2013-09-01,2013
28922,2013-09-01,12,15,111,3,1,DUI,Male,Virginia Beach,Heavy Use,2013-09-01,2013
28923,2013-09-01,12,15,111,9,2,DUI,Male,Virginia Beach,Not Reported,2013-09-01,2013
28924,2013-09-01,12,16,2,9,1,Habitual Offender,Male,Albemarle,Not Reported,2013-09-01,2013
28925,2013-09-01,12,16,14,9,1,Habitual Offender,Male,Bristol,Not Reported,2013-09-01,2013
28926,2013-09-01,12,16,22,3,1,Habitual Offender,Male,Charles City,Heavy Use,2013-09-01,2013
28927,2013-09-01,12,16,25,3,1,Habitual Offender,Male,Chesapeake,Heavy Use,2013-09-01,2013
28928,2013-09-01,12,16,25,9,1,Habitual Offender,Male,Chesapeake,Not Reported,2013-09-01,2013
28929,2013-09-01,12,16,26,5,1,Habitual Offender,Male,Chesterfield,"Drugs Used, Extent Unknown",2013-09-01,2013
28930,2013-09-01,12,16,26,9,1,Habitual Offender,Male,Chesterfield,Not Reported,2013-09-01,2013
28931,2013-09-01,12,16,36,9,2,Habitual Offender,Male,Fairfax,Not Reported,2013-09-01,2013
28932,2013-09-01,12,16,44,9,1,Habitual Offender,Male,Gloucester,Not Reported,2013-09-01,2013
28933,2013-09-01,12,16,48,9,1,Habitual Offender,Male,Greensville,Not Reported,2013-09-01,2013
28934,2013-09-01,12,16,50,3,1,Habitual Offender,Male,Hampton,Heavy Use,2013-09-01,2013
28935,2013-09-01,12,16,50,9,1,Habitual Offender,Male,Hampton,Not Reported,2013-09-01,2013
28936,2013-09-01,12,16,52,9,1,Habitual Offender,Male,Henrico,Not Reported,2013-09-01,2013
28937,2013-09-01,12,16,56,9,1,Habitual Offender,Male,Isle of Wight,Not Reported,2013-09-01,2013
28938,2013-09-01,12,16,65,0,1,Habitual Offender,Male,Lynchburg,Drugs Not Used,2013-09-01,2013
28939,2013-09-01,12,16,69,1,1,Habitual Offender,Male,Mecklenburg,Occasional Use,2013-09-01,2013
28940,2013-09-01,12,16,71,5,1,Habitual Offender,Male,Montgomery,"Drugs Used, Extent Unknown",2013-09-01,2013
28941,2013-09-01,12,16,82,9,1,Habitual Offender,Male,Petersburg,Not Reported,2013-09-01,2013
28942,2013-09-01,12,16,83,3,1,Habitual Offender,Male,Pittsylvania,Heavy Use,2013-09-01,2013
28943,2013-09-01,12,16,83,5,1,Habitual Offender,Male,Pittsylvania,"Drugs Used, Extent Unknown",2013-09-01,2013
28944,2013-09-01,12,16,84,9,1,Habitual Offender,Male,Portsmouth,Not Reported,2013-09-01,2013
28945,2013-09-01,12,16,88,9,2,Habitual Offender,Male,Prince William,Not Reported,2013-09-01,2013
28946,2013-09-01,12,16,94,9,2,Habitual Offender,Male,Roanoke County,Not Reported,2013-09-01,2013
28947,2013-09-01,12,16,97,9,1,Habitual Offender,Male,Rockingham,Not Reported,2013-09-01,2013
28948,2013-09-01,12,16,101,9,1,Habitual Offender,Male,Shenandoah,Not Reported,2013-09-01,2013
28949,2013-09-01,12,16,104,9,1,Habitual Offender,Male,Spotsylvania,Not Reported,2013-09-01,2013
28950,2013-09-01,12,16,111,5,1,Habitual Offender,Male,Virginia Beach,"Drugs Used, Extent Unknown",2013-09-01,2013
28951,2013-09-01,12,16,111,9,2,Habitual Offender,Male,Virginia Beach,Not Reported,2013-09-01,2013
28952,2013-09-01,12,16,117,1,1,Habitual Offender,Male,Wise,Occasional Use,2013-09-01,2013
28953,2013-09-01,12,17,93,9,1,Other Non-Violent,Male,Richmond City,Not Reported,2013-09-01,2013
28954,2013-09-01,12,18,1,9,2,Drug Sales,Male,Accomack,Not Reported,2013-09-01,2013
28955,2013-09-01,12,18,8,5,1,Drug Sales,Male,Arlington,"Drugs Used, Extent Unknown",2013-09-01,2013
28956,2013-09-01,12,18,8,9,1,Drug Sales,Male,Arlington,Not Reported,2013-09-01,2013
28957,2013-09-01,12,18,11,2,1,Drug Sales,Male,Bedford,Moderate Use,2013-09-01,2013
28958,2013-09-01,12,18,11,3,1,Drug Sales,Male,Bedford,Heavy Use,2013-09-01,2013
28959,2013-09-01,12,18,11,9,1,Drug Sales,Male,Bedford,Not Reported,2013-09-01,2013
28960,2013-09-01,12,18,12,9,1,Drug Sales,Male,Bland,Not Reported,2013-09-01,2013
28961,2013-09-01,12,18,13,9,1,Drug Sales,Male,Botetourt,Not Reported,2013-09-01,2013
28962,2013-09-01,12,18,14,2,1,Drug Sales,Male,Bristol,Moderate Use,2013-09-01,2013
28963,2013-09-01,12,18,14,3,1,Drug Sales,Male,Bristol,Heavy Use,2013-09-01,2013
28964,2013-09-01,12,18,14,9,1,Drug Sales,Male,Bristol,Not Reported,2013-09-01,2013
28965,2013-09-01,12,18,16,3,1,Drug Sales,Male,Buchanan,Heavy Use,2013-09-01,2013
28966,2013-09-01,12,18,20,2,1,Drug Sales,Male,Caroline,Moderate Use,2013-09-01,2013
28967,2013-09-01,12,18,21,9,1,Drug Sales,Male,Carroll,Not Reported,2013-09-01,2013
28968,2013-09-01,12,18,25,1,1,Drug Sales,Male,Chesapeake,Occasional Use,2013-09-01,2013
28969,2013-09-01,12,18,25,3,1,Drug Sales,Male,Chesapeake,Heavy Use,2013-09-01,2013
28970,2013-09-01,12,18,25,5,1,Drug Sales,Male,Chesapeake,"Drugs Used, Extent Unknown",2013-09-01,2013
28971,2013-09-01,12,18,25,9,2,Drug Sales,Male,Chesapeake,Not Reported,2013-09-01,2013
28972,2013-09-01,12,18,26,5,1,Drug Sales,Male,Chesterfield,"Drugs Used, Extent Unknown",2013-09-01,2013
28973,2013-09-01,12,18,34,9,1,Drug Sales,Male,Dinwiddie,Not Reported,2013-09-01,2013
28974,2013-09-01,12,18,35,9,2,Drug Sales,Male,Essex,Not Reported,2013-09-01,2013
28975,2013-09-01,12,18,36,2,1,Drug Sales,Male,Fairfax,Moderate Use,2013-09-01,2013
28976,2013-09-01,12,18,36,3,1,Drug Sales,Male,Fairfax,Heavy Use,2013-09-01,2013
28977,2013-09-01,12,18,36,5,1,Drug Sales,Male,Fairfax,"Drugs Used, Extent Unknown",2013-09-01,2013
28978,2013-09-01,12,18,36,9,1,Drug Sales,Male,Fairfax,Not Reported,2013-09-01,2013
28979,2013-09-01,12,18,37,3,1,Drug Sales,Male,Fauquier,Heavy Use,2013-09-01,2013
28980,2013-09-01,12,18,38,9,1,Drug Sales,Male,Floyd,Not Reported,2013-09-01,2013
28981,2013-09-01,12,18,39,3,1,Drug Sales,Male,Fluvanna,Heavy Use,2013-09-01,2013
28982,2013-09-01,12,18,42,5,2,Drug Sales,Male,Fredericksburg,"Drugs Used, Extent Unknown",2013-09-01,2013
28983,2013-09-01,12,18,44,3,1,Drug Sales,Male,Gloucester,Heavy Use,2013-09-01,2013
28984,2013-09-01,12,18,48,9,1,Drug Sales,Male,Greensville,Not Reported,2013-09-01,2013
28985,2013-09-01,12,18,50,3,1,Drug Sales,Male,Hampton,Heavy Use,2013-09-01,2013
28986,2013-09-01,12,18,52,9,2,Drug Sales,Male,Henrico,Not Reported,2013-09-01,2013
28987,2013-09-01,12,18,55,9,2,Drug Sales,Male,Hopewell,Not Reported,2013-09-01,2013
28988,2013-09-01,12,18,62,3,1,Drug Sales,Male,Loudoun,Heavy Use,2013-09-01,2013
28989,2013-09-01,12,18,62,5,1,Drug Sales,Male,Loudoun,"Drugs Used, Extent Unknown",2013-09-01,2013
28990,2013-09-01,12,18,65,2,1,Drug Sales,Male,Lynchburg,Moderate Use,2013-09-01,2013
28991,2013-09-01,12,18,65,3,2,Drug Sales,Male,Lynchburg,Heavy Use,2013-09-01,2013
28992,2013-09-01,12,18,65,5,1,Drug Sales,Male,Lynchburg,"Drugs Used, Extent Unknown",2013-09-01,2013
28993,2013-09-01,12,18,65,9,3,Drug Sales,Male,Lynchburg,Not Reported,2013-09-01,2013
28994,2013-09-01,12,18,67,1,1,Drug Sales,Male,Martinsville,Occasional Use,2013-09-01,2013
28995,2013-09-01,12,18,69,9,2,Drug Sales,Male,Mecklenburg,Not Reported,2013-09-01,2013
28996,2013-09-01,12,18,70,5,2,Drug Sales,Male,Middlesex,"Drugs Used, Extent Unknown",2013-09-01,2013
28997,2013-09-01,12,18,71,9,1,Drug Sales,Male,Montgomery,Not Reported,2013-09-01,2013
28998,2013-09-01,12,18,75,0,1,Drug Sales,Male,Norfolk,Drugs Not Used,2013-09-01,2013
28999,2013-09-01,12,18,75,3,4,Drug Sales,Male,Norfolk,Heavy Use,2013-09-01,2013
29000,2013-09-01,12,18,75,4,1,Drug Sales,Male,Norfolk,Therapeutic Community,2013-09-01,2013
29001,2013-09-01,12,18,75,9,3,Drug Sales,Male,Norfolk,Not Reported,2013-09-01,2013
29002,2013-09-01,12,18,80,3,2,Drug Sales,Male,Page,Heavy Use,2013-09-01,2013
29003,2013-09-01,12,18,80,9,1,Drug Sales,Male,Page,Not Reported,2013-09-01,2013
29004,2013-09-01,12,18,81,3,1,Drug Sales,Male,Patrick,Heavy Use,2013-09-01,2013
29005,2013-09-01,12,18,81,9,1,Drug Sales,Male,Patrick,Not Reported,2013-09-01,2013
29006,2013-09-01,12,18,82,3,1,Drug Sales,Male,Petersburg,Heavy Use,2013-09-01,2013
29007,2013-09-01,12,18,83,9,2,Drug Sales,Male,Pittsylvania,Not Reported,2013-09-01,2013
29008,2013-09-01,12,18,84,3,1,Drug Sales,Male,Portsmouth,Heavy Use,2013-09-01,2013
29009,2013-09-01,12,18,84,9,2,Drug Sales,Male,Portsmouth,Not Reported,2013-09-01,2013
29010,2013-09-01,12,18,86,9,1,Drug Sales,Male,Prince Edward,Not Reported,2013-09-01,2013
29011,2013-09-01,12,18,88,3,1,Drug Sales,Male,Prince William,Heavy Use,2013-09-01,2013
29012,2013-09-01,12,18,89,9,1,Drug Sales,Male,Pulaski,Not Reported,2013-09-01,2013
29013,2013-09-01,12,18,90,9,1,Drug Sales,Male,Radford,Not Reported,2013-09-01,2013
29014,2013-09-01,12,18,93,5,2,Drug Sales,Male,Richmond City,"Drugs Used, Extent Unknown",2013-09-01,2013
29015,2013-09-01,12,18,93,9,2,Drug Sales,Male,Richmond City,Not Reported,2013-09-01,2013
29016,2013-09-01,12,18,94,3,1,Drug Sales,Male,Roanoke County,Heavy Use,2013-09-01,2013
29017,2013-09-01,12,18,97,4,1,Drug Sales,Male,Rockingham,Therapeutic Community,2013-09-01,2013
29018,2013-09-01,12,18,97,9,3,Drug Sales,Male,Rockingham,Not Reported,2013-09-01,2013
29019,2013-09-01,12,18,98,9,1,Drug Sales,Male,Russell,Not Reported,2013-09-01,2013
29020,2013-09-01,12,18,100,2,1,Drug Sales,Male,Scott,Moderate Use,2013-09-01,2013
29021,2013-09-01,12,18,100,9,1,Drug Sales,Male,Scott,Not Reported,2013-09-01,2013
29022,2013-09-01,12,18,102,9,1,Drug Sales,Male,Smyth,Not Reported,2013-09-01,2013
29023,2013-09-01,12,18,103,3,1,Drug Sales,Male,Southampton,Heavy Use,2013-09-01,2013
29024,2013-09-01,12,18,103,9,1,Drug Sales,Male,Southampton,Not Reported,2013-09-01,2013
29025,2013-09-01,12,18,105,3,1,Drug Sales,Male,Stafford,Heavy Use,2013-09-01,2013
29026,2013-09-01,12,18,105,9,1,Drug Sales,Male,Stafford,Not Reported,2013-09-01,2013
29027,2013-09-01,12,18,107,2,1,Drug Sales,Male,Suffolk,Moderate Use,2013-09-01,2013
29028,2013-09-01,12,18,110,9,2,Drug Sales,Male,Tazewell,Not Reported,2013-09-01,2013
29029,2013-09-01,12,18,112,3,1,Drug Sales,Male,Warren,Heavy Use,2013-09-01,2013
29030,2013-09-01,12,18,112,5,1,Drug Sales,Male,Warren,"Drugs Used, Extent Unknown",2013-09-01,2013
29031,2013-09-01,12,18,112,9,2,Drug Sales,Male,Warren,Not Reported,2013-09-01,2013
29032,2013-09-01,12,18,113,9,3,Drug Sales,Male,Washington,Not Reported,2013-09-01,2013
29033,2013-09-01,12,18,114,9,2,Drug Sales,Male,Waynesboro,Not Reported,2013-09-01,2013
29034,2013-09-01,12,18,116,9,1,Drug Sales,Male,Williamsburg,Not Reported,2013-09-01,2013
29035,2013-09-01,12,18,117,9,3,Drug Sales,Male,Wise,Not Reported,2013-09-01,2013
29036,2013-09-01,12,19,2,3,1,Drug Possession,Male,Albemarle,Heavy Use,2013-09-01,2013
29037,2013-09-01,12,19,3,9,1,Drug Possession,Male,Alexandria,Not Reported,2013-09-01,2013
29038,2013-09-01,12,19,4,9,1,Drug Possession,Male,Alleghany,Not Reported,2013-09-01,2013
29039,2013-09-01,12,19,6,3,1,Drug Possession,Male,Amherst,Heavy Use,2013-09-01,2013
29040,2013-09-01,12,19,6,9,1,Drug Possession,Male,Amherst,Not Reported,2013-09-01,2013
29041,2013-09-01,12,19,8,9,1,Drug Possession,Male,Arlington,Not Reported,2013-09-01,2013
29042,2013-09-01,12,19,15,5,1,Drug Possession,Male,Brunswick,"Drugs Used, Extent Unknown",2013-09-01,2013
29043,2013-09-01,12,19,21,9,1,Drug Possession,Male,Carroll,Not Reported,2013-09-01,2013
29044,2013-09-01,12,19,25,2,1,Drug Possession,Male,Chesapeake,Moderate Use,2013-09-01,2013
29045,2013-09-01,12,19,25,3,2,Drug Possession,Male,Chesapeake,Heavy Use,2013-09-01,2013
29046,2013-09-01,12,19,25,9,3,Drug Possession,Male,Chesapeake,Not Reported,2013-09-01,2013
29047,2013-09-01,12,19,26,9,2,Drug Possession,Male,Chesterfield,Not Reported,2013-09-01,2013
29048,2013-09-01,12,19,33,3,1,Drug Possession,Male,Dickenson,Heavy Use,2013-09-01,2013
29049,2013-09-01,12,19,36,1,1,Drug Possession,Male,Fairfax,Occasional Use,2013-09-01,2013
29050,2013-09-01,12,19,36,2,2,Drug Possession,Male,Fairfax,Moderate Use,2013-09-01,2013
29051,2013-09-01,12,19,36,3,1,Drug Possession,Male,Fairfax,Heavy Use,2013-09-01,2013
29052,2013-09-01,12,19,36,5,1,Drug Possession,Male,Fairfax,"Drugs Used, Extent Unknown",2013-09-01,2013
29053,2013-09-01,12,19,36,9,1,Drug Possession,Male,Fairfax,Not Reported,2013-09-01,2013
29054,2013-09-01,12,19,37,3,1,Drug Possession,Male,Fauquier,Heavy Use,2013-09-01,2013
29055,2013-09-01,12,19,39,5,1,Drug Possession,Male,Fluvanna,"Drugs Used, Extent Unknown",2013-09-01,2013
29056,2013-09-01,12,19,40,1,1,Drug Possession,Male,Franklin County,Occasional Use,2013-09-01,2013
29057,2013-09-01,12,19,46,2,1,Drug Possession,Male,Grayson,Moderate Use,2013-09-01,2013
29058,2013-09-01,12,19,48,9,1,Drug Possession,Male,Greensville,Not Reported,2013-09-01,2013
29059,2013-09-01,12,19,49,9,1,Drug Possession,Male,Halifax,Not Reported,2013-09-01,2013
29060,2013-09-01,12,19,50,1,1,Drug Possession,Male,Hampton,Occasional Use,2013-09-01,2013
29061,2013-09-01,12,19,50,5,1,Drug Possession,Male,Hampton,"Drugs Used, Extent Unknown",2013-09-01,2013
29062,2013-09-01,12,19,50,9,2,Drug Possession,Male,Hampton,Not Reported,2013-09-01,2013
29063,2013-09-01,12,19,51,2,1,Drug Possession,Male,Hanover,Moderate Use,2013-09-01,2013
29064,2013-09-01,12,19,51,9,1,Drug Possession,Male,Hanover,Not Reported,2013-09-01,2013
29065,2013-09-01,12,19,52,3,1,Drug Possession,Male,Henrico,Heavy Use,2013-09-01,2013
29066,2013-09-01,12,19,52,9,3,Drug Possession,Male,Henrico,Not Reported,2013-09-01,2013
29067,2013-09-01,12,19,62,9,1,Drug Possession,Male,Loudoun,Not Reported,2013-09-01,2013
29068,2013-09-01,12,19,65,9,1,Drug Possession,Male,Lynchburg,Not Reported,2013-09-01,2013
29069,2013-09-01,12,19,69,9,1,Drug Possession,Male,Mecklenburg,Not Reported,2013-09-01,2013
29070,2013-09-01,12,19,74,3,2,Drug Possession,Male,Newport News,Heavy Use,2013-09-01,2013
29071,2013-09-01,12,19,74,9,2,Drug Possession,Male,Newport News,Not Reported,2013-09-01,2013
29072,2013-09-01,12,19,75,3,3,Drug Possession,Male,Norfolk,Heavy Use,2013-09-01,2013
29073,2013-09-01,12,19,75,9,2,Drug Possession,Male,Norfolk,Not Reported,2013-09-01,2013
29074,2013-09-01,12,19,76,2,2,Drug Possession,Male,Northampton,Moderate Use,2013-09-01,2013
29075,2013-09-01,12,19,82,9,1,Drug Possession,Male,Petersburg,Not Reported,2013-09-01,2013
29076,2013-09-01,12,19,83,9,1,Drug Possession,Male,Pittsylvania,Not Reported,2013-09-01,2013
29077,2013-09-01,12,19,84,1,2,Drug Possession,Male,Portsmouth,Occasional Use,2013-09-01,2013
29078,2013-09-01,12,19,84,3,1,Drug Possession,Male,Portsmouth,Heavy Use,2013-09-01,2013
29079,2013-09-01,12,19,84,9,2,Drug Possession,Male,Portsmouth,Not Reported,2013-09-01,2013
29080,2013-09-01,12,19,88,2,1,Drug Possession,Male,Prince William,Moderate Use,2013-09-01,2013
29081,2013-09-01,12,19,93,3,1,Drug Possession,Male,Richmond City,Heavy Use,2013-09-01,2013
29082,2013-09-01,12,19,93,9,3,Drug Possession,Male,Richmond City,Not Reported,2013-09-01,2013
29083,2013-09-01,12,19,95,9,2,Drug Possession,Male,Roanoke City,Not Reported,2013-09-01,2013
29084,2013-09-01,12,19,97,9,1,Drug Possession,Male,Rockingham,Not Reported,2013-09-01,2013
29085,2013-09-01,12,19,104,3,1,Drug Possession,Male,Spotsylvania,Heavy Use,2013-09-01,2013
29086,2013-09-01,12,19,105,9,2,Drug Possession,Male,Stafford,Not Reported,2013-09-01,2013
29087,2013-09-01,12,19,107,1,1,Drug Possession,Male,Suffolk,Occasional Use,2013-09-01,2013
29088,2013-09-01,12,19,107,3,1,Drug Possession,Male,Suffolk,Heavy Use,2013-09-01,2013
29089,2013-09-01,12,19,111,1,1,Drug Possession,Male,Virginia Beach,Occasional Use,2013-09-01,2013
29090,2013-09-01,12,19,114,9,1,Drug Possession,Male,Waynesboro,Not Reported,2013-09-01,2013
29091,2013-09-01,12,19,119,9,1,Drug Possession,Male,York,Not Reported,2013-09-01,2013
29092,2013-09-01,13,3,41,9,1,Manslaughter,Female,Frederick,Not Reported,2013-09-01,2013
29093,2013-09-01,13,3,71,1,1,Manslaughter,Female,Montgomery,Occasional Use,2013-09-01,2013
29094,2013-09-01,13,3,111,9,1,Manslaughter,Female,Virginia Beach,Not Reported,2013-09-01,2013
29095,2013-09-01,13,4,117,3,1,Abduction,Female,Wise,Heavy Use,2013-09-01,2013
29096,2013-09-01,13,6,25,3,1,Robbery,Female,Chesapeake,Heavy Use,2013-09-01,2013
29097,2013-09-01,13,6,26,2,1,Robbery,Female,Chesterfield,Moderate Use,2013-09-01,2013
29098,2013-09-01,13,6,26,9,1,Robbery,Female,Chesterfield,Not Reported,2013-09-01,2013
29099,2013-09-01,13,6,50,9,1,Robbery,Female,Hampton,Not Reported,2013-09-01,2013
29100,2013-09-01,13,6,75,3,1,Robbery,Female,Norfolk,Heavy Use,2013-09-01,2013
29101,2013-09-01,13,6,111,9,2,Robbery,Female,Virginia Beach,Not Reported,2013-09-01,2013
29102,2013-09-01,13,7,6,2,1,Assault,Female,Amherst,Moderate Use,2013-09-01,2013
29103,2013-09-01,13,7,13,9,1,Assault,Female,Botetourt,Not Reported,2013-09-01,2013
29104,2013-09-01,13,7,26,9,1,Assault,Female,Chesterfield,Not Reported,2013-09-01,2013
29105,2013-09-01,13,7,36,9,1,Assault,Female,Fairfax,Not Reported,2013-09-01,2013
29106,2013-09-01,13,7,37,9,1,Assault,Female,Fauquier,Not Reported,2013-09-01,2013
29107,2013-09-01,13,7,38,5,1,Assault,Female,Floyd,"Drugs Used, Extent Unknown",2013-09-01,2013
29108,2013-09-01,13,7,44,9,1,Assault,Female,Gloucester,Not Reported,2013-09-01,2013
29109,2013-09-01,13,7,58,9,1,Assault,Female,King George,Not Reported,2013-09-01,2013
29110,2013-09-01,13,7,60,1,1,Assault,Female,Lancaster,Occasional Use,2013-09-01,2013
29111,2013-09-01,13,7,74,9,1,Assault,Female,Newport News,Not Reported,2013-09-01,2013
